	sentence_index	TEXT	LABEL	SPLITSET_LABEL
9156	9157	it 's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in bridget jones 's diary	0.26389	1
9157	9158	almost as offensive as `` freddy got fingered ''	0.20833	1
9158	9159	the gifted crudup has the perfect face to play a handsome blank yearning to find himself , and his cipherlike personality and bad behavior would play fine if the movie knew what to do with him	0.31944	1
9159	9160	it is depressing , ruthlessly pained and depraved , the movie equivalent of staring into an open wound	0.083333	1
9160	9161	ponderous , plodding soap opera disguised as a feature film	0.25	1
9161	9162	cold , pretentious , thoroughly dislikable study in sociopathy	0.26389	1
9162	9163	for the future , one hopes mr plympton will find room for one more member of his little band , a professional screenwriter	0.041667	1
9163	9164	a cheap scam put together by some cynical creeps at revolution studios and imagine entertainment to make the suckers out there surrender 9 and 93 minutes of unrecoverable life	0.0	1
9164	9165	reign of fire never comes close to recovering from its demented premise , but it does sustain an enjoyable level of ridiculousness	0.30556	1
9165	9166	human nature is a goofball movie , in the way that malkovich was , but it tries too hard	0.66667	1
9166	9167	originality is sorely lacking	0.26389	1
9167	9168	the plot 's clearly mythic structure may owe more to disney 's strong sense of formula than to the original story	0.44444	1
9168	9169	but while the highly predictable narrative falls short , treasure planet is truly gorgeous to behold	0.84722	1
9169	9170	though there are entertaining and audacious moments , the movie 's wildly careening tone and an extremely flat lead performance do little to salvage this filmmaker 's flailing reputation	0.30556	1
9170	9171	ram dass fierce grace moulds itself as an example to up and coming documentarians , of the overlooked pitfalls of such an endeavour	0.52778	1
9171	9172	lucky break is perfectly inoffensive and harmless , but it 's also drab and inert	0.40278	1
9172	9173	for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises '	0.083333	1
9173	9174	there might be some sort of credible gender provoking philosophy submerged here , but who the hell cares ?	0.22222	1
9174	9175	nothing more than a stifling morality tale dressed up in peekaboo clothing	0.20833	1
9175	9176	i like my christmas movies with more elves and snow and less pimps and ho 's	0.19444	1
9176	9177	it all seemed wasted like deniro 's once promising career and the once grand long beach boardwalk	0.20833	1
9177	9178	( i ) t 's certainly laudable that the movie deals with hot button issues in a comedic context , but barbershop is n't as funny as it should be	0.34722	1
9178	9179	unfortunately , a cast of competent performers from movies , television and the theater are cast adrift in various new york city locations with no unifying rhythm or visual style	0.23611	1
9179	9180	just entertaining enough not to hate , too mediocre to love	0.54167	1
9180	9181	` sophisticated ' viewers who refuse to admit that they do n't like it will likely call it ` challenging ' to their fellow sophisticates	0.52778	1
9181	9182	equilibrium the movie , as opposed to the manifesto , is really , really stupid	0.097222	1
9182	9183	excruciatingly unfunny and pitifully unromantic	0.25	1
9183	9184	the film 's thoroughly recycled plot and tiresome jokes drag the movie down	0.20833	1
9184	9185	it does n't offer audiences any way of gripping what its point is , or even its attitude toward its subject	0.26389	1
9185	9186	this kiddie oriented stinker is so bad that i even caught the gum stuck under my seat trying to sneak out of the theater	0.027778	1
9186	9187	though impostor deviously adopts the guise of a modern motion picture , it too is a bomb	0.30556	1
9187	9188	cox offers plenty of glimpses at existing photos , but there are no movies of nijinsky , so instead the director treats us to an aimless hodgepodge	0.19444	1
9188	9189	every note rings false	0.33333	1
9189	9190	when the screenwriter responsible for one of the worst movies of one year directs an equally miserable film the following year , you 'd have a hard time believing it was just coincidence	0.36111	1
9190	9191	it never rises to its clever what if concept	0.33333	1
9191	9192	admirably ambitious but self indulgent	0.48611	1
9192	9193	this story of unrequited love does n't sustain interest beyond the first half hour	0.33333	1
9193	9194	this angst ridden territory was covered earlier and much better in ordinary people	0.20833	1
9194	9195	the entire film is one big excuse to play one lewd scene after another	0.069444	1
9195	9196	about half of them are funny , a few are sexy and none are useful in telling the story , which is paper thin and decidedly unoriginal	0.29167	1
9196	9197	a big , loud , bang the drum bore	0.23611	1
9197	9198	( less a movie than ) an appalling , odoriferous thing so rotten in almost every single facet of production that you 'll want to crawl up your own in embarrassment	0.027778	1
9198	9199	the concept behind kung pow enter the fist is hilarious	0.79167	1
9199	9200	it 's too bad nothing else is	0.40278	1
9200	9201	hardman is a grating , mannered onscreen presence , which is especially unfortunate in light of the fine work done by most of the rest of her cast	0.41667	1
9201	9202	el crimen del padre amaro would likely be most effective if used as a tool to rally anti catholic protestors	0.27778	1
9202	9203	interesting and thoroughly unfaithful version of carmen	0.61111	1
9203	9204	a serious movie with serious ideas	0.83333	1
9204	9205	but seriously , folks , it does n't work	0.26389	1
9205	9206	there 's nothing exactly wrong here , but there 's not nearly enough that 's right	0.33333	1
9206	9207	the action here is unusually tame , the characters are too simplistic to maintain interest , and the plot offers few surprises	0.30556	1
9207	9208	i could n't help but feel the wasted potential of this slapstick comedy	0.27778	1
9208	9209	what madonna does here ca n't properly be called acting more accurately , it 's moving and it 's talking and it 's occasionally gesturing , sometimes all at once	0.26389	1
9209	9210	( a ) painfully flat gross out comedy	0.27778	1
9210	9211	even if you 're an elvis person , you wo n't find anything to get excited about on this dvd	0.125	1
9211	9212	the movie certainly has its share of clever moments and biting dialogue , but there 's just not much lurking below its abstract surface	0.58333	1
9212	9213	it 's bedeviled by labored writing and slack direction	0.25	1
9213	9214	i 'm sure there 's a teenage boy out there somewhere who 's dying for this kind of entertainment	0.375	1
9214	9215	the tuxedo miscalculates badly by forcing the star to play second fiddle to the dull effects that allow the suit to come to life	0.11111	1
9215	9216	the film is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama	0.26389	1
9216	9217	obviously , a lot of people wasted a lot of their time ( including mine ) on something very inconsequential	0.22222	1
9217	9218	there 's a little violence and lots of sex in a bid to hold our attention , but it grows monotonous after a while , as do joan and philip 's repetitive arguments , schemes and treachery	0.20833	1
9218	9219	it drowns in sap	0.26389	1
9219	9220	deliberately and devotedly constructed , far from heaven is too picture postcard perfect , too neat and new pin like , too obviously a recreation to resonate	0.70833	1
9220	9221	it 's rare that a movie can be as intelligent as this one is in every regard except its storyline everything that 's good is ultimately scuttled by a plot that 's just too boring and obvious	0.34722	1
9221	9222	i 'm giving it thumbs down due to the endlessly repetitive scenes of embarrassment	0.22222	1
9222	9223	there 's got to be a more graceful way of portraying the devastation of this disease	0.31944	1
